1.451635226519175598e-04,1.004282294258560407e-05,-6.675192244496639771e-05,6.996158618824107125e-05,-3.494888867598680077e-05,-4.139525374639253924e-06,7.279249578988701336e-05,-8.384917191775613000e-06,3.776133802911483758e-05,1.769990889845587188e-05,7.041205466993383883e-05,4.421897128006524236e-05,-1.232635416002443910e-04,-7.725447237528438519e-05,1.132711308189389540e-04,-1.012927671774871652e-04,-1.306126966026248967e-04,-1.817477695177825638e-05,-5.626196919793477557e-06,3.988736796753744140e-05,-1.215858325277830021e-05,6.988294718675480330e-05,3.530840112180179792e-05,5.729521908799510045e-05,4.745806123421616904e-05,-6.056910464841862226e-05,-7.931056682240656840e-05,4.189401987786544901e-05,3.944111140705972219e-05,-5.920097448901799229e-05,1.410352718417011988e-05,-5.242642856110340471e-06,-1.337754096469014315e-05,1.117680836260136299e-04,-8.936991869741278541e-05,-1.605174761931864875e-05,-5.540151845406419235e-05,-1.981471874171615414e-04,4.625066010101489764e-05,7.130843726530686460e-05,1.393479962718006590e-04,5.886998562020287327e-05,1.106625960512039368e-04,5.535539495519621421e-05,-3.561401597240378039e-05,5.675501062929505280e-05,-6.544638894721069831e-05,7.206923728776719806e-05,2.460046180624974335e-06,-5.549243948993824016e-05,-7.177273295932588620e-05,-4.468494184228057932e-05,8.960378893238234318e-05,9.275362432203913278e-05,4.278602459002742907e-05,2.755283529993408603e-05,4.611764145256192377e-05,3.234484457919941096e-05,-1.334009019857046461e-05,-3.410323516613393004e-05,4.160794087842039138e-05,7.320789932609928700e-05,-1.728359668984649474e-04,7.605251849297226723e-05,-2.216889634176949958e-05,1.502601100368770690e-05,-2.253276048978903893e-05,7.719847322315409176e-05,1.626562402825331105e-04,6.762387723163437844e-05,-1.196339758483597855e-05,-5.028543251048541774e-05,7.055505813350272280e-05,4.608701431489660666e-06,-3.195461242571946415e-05,-7.195497461019079220e-05,-4.037996586073427496e-05,-1.964059004933793168e-06,6.741190203963696396e-05,5.041238029234736102e-05,-1.632092982324181537e-05,-7.569407135372854638e-05,-1.390650233650652377e-05,-3.353271148538131564e-05,-1.413553320495664767e-05,-6.865689486619529246e-05,3.155896746740120687e-05,-3.753852737479732081e-05,4.945537399980949524e-05,8.025275166224224836e-08,-1.491039616176972123e-05,8.263687121764524003e-05,-5.613925018357584764e-06,7.047470365437504545e-05,-1.793444933246923854e-04,5.128883250517364491e-05,4.357999116413940134e-05,-5.637795751822751377e-05,-4.784768471253582009e-05,-1.268622357500325117e-05
-4.028447727407310976e-05,-1.143514051612730653e-04,-3.226482420005937228e-05,1.867985782421205298e-05,-6.848703863133281629e-05,-5.956253099304786104e-05,-4.588827786727717986e-05,3.266529111950011548e-05,6.795927293735560940e-05,5.757454147645595278e-05,-1.250777331699419622e-04,1.981524262743979579e-05,7.196217532038979745e-05,-1.184666593341332573e-04,1.958937822518244275e-07,7.352798422581985208e-05,-4.223733001199374770e-05,4.024383478566323724e-05,-9.214772226254810657e-05,8.673473635045856733e-05,-1.211969794000529303e-04,-2.060225401408184999e-05,-4.434060939524856327e-05,-9.058319151417703143e-06,-1.953043271769344831e-04,-7.402908085886175324e-05,-1.065520298672900705e-04,2.746759243238260806e-06,1.197936337246236367e-04,-2.714168161189361552e-05,-6.585422005363466679e-05,-5.611484984673141796e-05,2.877388707435700769e-05,1.326364522586407702e-04,3.912978349625683691e-05,4.417533167944214081e-05,1.664909088953394028e-04,1.007276042043346083e-04,-1.251023243324104388e-04,-4.600393415436256073e-05,-1.210775712404130378e-04,9.713515721962396807e-05,3.680972753966535980e-05,-3.075851800286581020e-06,8.925054154420350083e-06,1.711446937106029452e-05,3.768942722529483895e-05,-1.442313919923025856e-04,-1.613029255975314376e-06,-4.657817649068278131e-06,3.590380806978423433e-06,5.863748594186963040e-05,1.718718194842914961e-04,-7.117478756065406841e-05,-4.490083422726787269e-05,7.344474540117230162e-05,7.617399463482933686e-05,-2.625353226141022685e-05,1.154652780277586117e-05,7.727314937946890830e-05,3.331207491738922297e-05,2.662352397349596210e-05,2.329207495807343622e-05,9.336550740812373515e-05,8.119093665546919968e-06,6.981329290975593621e-06,-8.312708139693862318e-06,2.473937114186647158e-05,1.272309240078981900e-05,-6.563164600335114974e-05,3.329361899508997481e-05,3.605532896855499910e-05,-5.769536056724762469e-05,-7.163027583383253089e-05,-4.078039434335321823e-05,4.606713626754540891e-05,-8.490917025143269905e-05,-1.306837674489159766e-04,-2.710821896096615297e-06,-1.506831893769495134e-05,-3.983285346513501144e-05,7.115901803553999487e-05,1.193558085966921108e-04,-6.913085207728059708e-05,1.980976942812414363e-04,-8.528183513087318670e-05,-2.673491099460880186e-05,9.673409149605254130e-05,-2.533149730838072652e-05,-5.215550448516505271e-05,6.376201180675289903e-06,1.753202252074064770e-05,1.972023843213920326e-05,-6.225567045840654562e-05,1.273204974678376422e-04,7.639940416608552573e-05,-6.935815241137363780e-05,-2.254767510305061848e-04,8.668953637787390250e-05,-9.834731650346748987e-05
1.757015894473610152e-04,-3.793461194193029475e-05,-2.888600857937771143e-06,-6.663271773745217260e-06,-2.075343657973655108e-05,3.048546378772194545e-05,-3.086984912074464945e-05,-2.116557739614473863e-04,2.259500012827099646e-05,3.332498950389237884e-05,-4.381152782675415121e-05,8.308534229027229271e-06,2.027286419077521665e-05,-1.869233520153236683e-05,2.924975381220064563e-05,9.745943871103019437e-05,-4.689550977555667828e-05,-2.446924515264457031e-04,1.238968782967968713e-05,3.220939481498684539e-05,-8.450707788579733533e-05,-5.063582284310425339e-05,-1.018789706307132037e-04,-6.008690249164578770e-05,8.253334958787614814e-05,1.481849306222661955e-04,1.364662671095764185e-04,-5.608680486473713935e-05,5.587182843852625579e-05,6.957731204413028264e-05,-1.345955290727422629e-04,-4.089303235870340699e-05,-4.792240838214762404e-05,-2.708752711093111255e-05,7.195993960529335786e-05,1.077036191301095888e-04,-2.329851151221097816e-05,1.877359077910671344e-04,6.178566056410634926e-05,-2.888868625284438487e-05,6.680579537290666460e-05,-6.628316262835343512e-06,3.209314263662120244e-05,8.125152656696797867e-05,2.653423638822199237e-05,1.913959095090071968e-06,-1.009116528402213863e-04,-1.807390735386865660e-05,-3.006968855030648578e-05,-1.019405520803507361e-06,3.765910045997159259e-05,6.092777863060655643e-08,4.078301507274951181e-05,-4.215557866057869475e-05,-9.030121066342242100e-06,-1.550345287978093531e-04,-2.741574278560920264e-06,-8.568902828114011053e-05,3.860147128749254392e-05,8.683418616429803671e-05,-3.732436258906262640e-05,-1.743399116909490317e-05,6.504555749160719760e-05,-7.680074563569002884e-05,3.422493484703804765e-05,-6.419517650150350784e-05,-2.540021709728427612e-05,-1.038821013520683454e-04,-3.723277830334063187e-05,8.429351856294305814e-06,1.247239784460152953e-04,-9.327409037189616614e-05,2.066019239863972984e-05,-7.912291458950802879e-05,8.852948249398577009e-05,6.693287847221204942e-05,-3.193185551197272255e-05,-9.402461225457849715e-06,-1.039054383412404097e-04,4.805365941419398654e-05,7.702552192789801432e-06,-3.139617550732976811e-05,-6.136063289963844091e-05,-3.395080763266235859e-05,-1.645717018606014236e-04,1.284882971642433065e-04,6.568230093652351596e-05,-2.127692691073789269e-05,-1.737746233373161508e-05,-7.582443653788731759e-07,2.618023876509140458e-05,-6.777192512202710609e-05,-1.612053152298401751e-06,2.331881548574349036e-05,-1.229820977077655667e-04,8.200480859082379679e-06,1.203838761327974245e-05,-3.542134324314464639e-05,1.159720083497759016e-04,8.551110554854101566e-06
-9.632913626768106383e-05,8.455052166857328366e-05,-3.441379952434519841e-05,-8.537618692942638239e-06,8.565008004235556444e-06,1.328467457314630803e-05,-8.060011133996587327e-05,6.074999057302547182e-05,7.079433667155070494e-05,8.590729163358459374e-05,1.001658744962027508e-05,-1.017245650694752646e-04,1.268711751333447555e-04,5.473953934246377569e-05,3.306903367175760696e-06,-2.231887609467278957e-05,1.022276203392081418e-05,5.339437002459258131e-05,6.599348519992237093e-05,-5.377798198467635900e-06,6.827428425026056745e-05,6.601114815669923200e-05,-7.153121445007366917e-05,-1.048033216038057397e-04,4.871791078917709082e-06,-2.010916798464622982e-05,-5.550588134305141461e-05,-5.558823664263296964e-05,-5.911025576724646780e-05,-5.425831357351651584e-06,-4.408831174397217118e-05,1.027101593414918215e-04,-1.008482583579543818e-04,-4.909759469141916372e-05,7.025678385711892917e-05,-6.315595736759431031e-06,-9.031010462428491075e-05,-7.387013602145539491e-07,4.490387182669793199e-05,1.515474151974324562e-04,-2.601706942506607349e-05,2.703063334857311125e-05,1.545175634364846274e-05,3.630018852667470775e-05,1.228605907308861158e-05,-2.097424553446568355e-05,-6.838097930576456616e-05,-7.783186737271432316e-05,3.015499686899339197e-05,-4.424517775868346529e-05,9.528072036147722463e-05,9.372983593670344046e-05,-7.773355723928230101e-05,4.355562995596618138e-05,6.852130256230788002e-05,1.139056802042457404e-04,-1.205866126981393625e-04,6.424589222709638301e-05,4.658738137190158101e-05,-2.700898108081087657e-05,2.667040458177269316e-05,-5.342382680707847035e-05,-6.362279412338889576e-05,4.187915684799843277e-05,-3.552660693269370370e-06,-5.619254023620195819e-05,-5.587593368037887105e-05,-1.973596122432527374e-06,-1.442430055492733358e-05,-7.286562303630856740e-05,1.317656676926237886e-04,1.259205966806883252e-04,7.972031077907152004e-06,4.655822900614944247e-06,-7.936422127982796504e-05,-6.612837720221408544e-05,7.387112303280502477e-05,-4.577915915396898528e-05,-2.508540433854107433e-05,-4.763077467564110260e-05,8.440038023885882334e-05,-2.226530767961135333e-05,8.195145223005777886e-05,-7.555608223492421246e-05,3.087744153226079516e-05,-3.369932402105368496e-05,-6.293326296532124613e-05,-1.170482615551505389e-04,2.952161503766819019e-06,-8.797834847449988367e-05,4.594857484620496038e-05,-4.830206194832696744e-05,-1.044356851974081833e-04,-6.765031051048424565e-05,-1.015749847023883143e-04,-2.341864734101704507e-05,4.195394733342156364e-06,1.282147743651461727e-04,-4.721355807999451305e-05,9.724344419427231065e-05
7.012206880442026788e-05,3.138989049370308909e-05,-6.066004059979378238e-05,-2.798844698291477604e-05,1.443492848987791954e-06,-2.303280669140215660e-05,5.702982472932115096e-05,-4.113688109397872951e-05,-1.577038515727179516e-05,6.422221246973578496e-07,4.915799409226639385e-05,-9.418833194682926346e-05,5.777191688861793361e-05,-2.381248946373835086e-05,6.544907308413012721e-05,-2.366498931419293419e-05,-1.053330207838576563e-04,-4.337240862294848730e-06,-7.732506154920658069e-06,-1.191531514992846504e-04,3.721284869857608655e-05,4.660963736591505139e-05,5.712434309647691940e-05,-2.955215588907156340e-05,-1.116576675242866921e-04,1.044232044424210810e-04,3.097660254497682712e-05,3.455748900449101508e-05,2.019772877552728104e-05,-3.255072451991807150e-05,6.240937979174042036e-05,-2.647928279805608244e-05,3.155498700544672310e-05,2.070807488820363557e-05,-1.896715799865634694e-05,-2.457367731183742786e-05,-2.452556755385139581e-05,2.461122436919846123e-05,-2.670917221474129890e-05,6.548617262348462845e-05,3.744415324433706315e-05,-1.007776104473854720e-04,7.616872430593426219e-06,-7.011415076974285461e-05,8.112775623422838683e-06,2.823128190562243636e-05,3.815265084070961052e-05,4.260237590596174312e-05,-7.004461539995378348e-05,1.617305449402400798e-04,2.794829609344571197e-05,-2.881254425631260628e-05,2.469780996018562284e-05,3.724365953307779846e-05,1.203463122172797104e-06,4.565350540067405458e-05,-4.086734014138141709e-05,9.436181576756032773e-05,-8.705329809035436991e-05,-1.419468709195451127e-04,4.110729247106196784e-05,1.341523638326926646e-04,5.197760784510134047e-05,-4.584366755203151002e-05,-1.385189787930129395e-04,-9.664648283895899649e-05,-2.432789862913521488e-05,2.334008242515946119e-05,1.518104003040537378e-04,-6.818636497518049046e-05,-3.071904910635938187e-05,2.850874345980711365e-05,1.433451963215013095e-04,-1.763078757802868845e-05,-9.914157130789518572e-06,1.946094892489588505e-05,5.996139398220677544e-06,2.980537949818039861e-05,-1.893921258849575674e-05,-8.266453417613830665e-05,1.476569424817133129e-05,-5.715967057688542820e-05,-2.448126651375137042e-05,-5.498362294210961738e-05,-3.091694100659977669e-05,1.730138053313675904e-05,4.983446811869215646e-05,2.169172438600397294e-05,-3.702353284006406470e-05,-4.571694516021004688e-05,-8.420680379339628985e-05,3.357401373879819407e-07,-6.807540615957887126e-05,7.310026796258898185e-05,4.638121772457966637e-05,7.821897316881535082e-05,-1.290434004518775137e-06,-3.718056769227533605e-06,1.036125995727561186e-04,5.644910719039123150e-06
2.817078686366858599e-05,-1.881380896745255636e-05,-7.519925134640352527e-05,-2.119057462977484647e-05,-5.810881427137808060e-05,5.481962446084918489e-05,1.545951552758629679e-05,-5.560419787469379456e-05,2.209024383462697167e-04,-3.313697592373378943e-05,-7.985810785490623316e-05,9.972490353480297528e-05,-1.251150286682699037e-04,-8.281309697033072635e-05,3.037012416557730067e-05,-2.135610423977850988e-06,-4.432858690114443019e-05,-1.223103928780262134e-04,-7.015003457028082604e-05,-7.437913777316937911e-05,-7.299003967827285145e-05,4.563149057202461667e-05,1.131462042438700981e-05,-3.898776656565474145e-05,-1.429817541497552332e-05,5.276119803540180316e-05,-1.876754048752957464e-04,2.062843320650293015e-05,4.993319672208505110e-05,-1.067144850532674577e-04,-6.098492082567427377e-05,1.645359856143455127e-05,-5.292376172035695046e-05,-4.678339509014837794e-05,-9.489391902688737522e-05,-7.088079254495526762e-05,1.590847889524545788e-05,5.350034945329038721e-05,2.882509576917232266e-05,-2.441339784999628951e-05,9.058852128706831484e-05,4.113257265735203121e-05,7.526269026940482542e-05,-4.318220057152078481e-05,1.032546269226788036e-05,-1.038751671939890450e-06,-3.091953614890237428e-05,1.558273061321949492e-05,1.449145840938179278e-05,1.415642469900978639e-04,-7.634329515600049500e-05,2.759948975810510164e-05,1.513539947728395475e-05,-2.674777096694115343e-05,-6.017535843518993441e-05,1.767336231673058606e-04,-4.026869758508340181e-05,1.454651729005841162e-05,4.728594425967603014e-05,6.467058959941046170e-05,2.904741103405251597e-05,5.317442471729427544e-05,-2.595741665400002406e-05,2.976749098625280560e-05,-2.710391622264658471e-05,1.389676730437698690e-05,1.136235667521656988e-04,-2.230055852971269374e-05,-8.928936706096477188e-05,6.138865643349142862e-05,3.051555672876265094e-05,-1.025084206427927757e-04,-1.120602272677784163e-04,6.397532922831020575e-05,7.492889158745073103e-05,2.177403706559849687e-05,2.736385937898779425e-05,-1.401412083970898532e-05,-1.050273897932636210e-05,4.103592497972850220e-05,1.361445404835576656e-05,1.113060680543715943e-05,-1.162481256684449993e-04,7.952844799332107106e-05,1.463437187526142037e-05,8.654013228867466542e-05,-1.398737123690476964e-04,6.941180367416372094e-05,-6.927183765044215430e-05,-1.079499606484192205e-05,-1.540504302619455964e-04,-5.423362167588545376e-05,4.387239693487428492e-06,2.199301192217159448e-05,4.009483650325048985e-05,5.571428550129597381e-05,-6.137549921833371908e-05,-3.267654145967425366e-05,9.436451666428097220e-05,-5.319920162858017527e-05
4.806240936185091019e-05,-1.016170559650495295e-04,6.584852824367172920e-06,-2.424823708010389963e-05,2.537457819786842700e-05,1.368555219470417024e-04,-3.941563179136709459e-05,8.429468855746451733e-06,-3.087373807340190957e-05,3.229792481367352384e-05,4.705555174927939204e-05,2.574051481350294500e-05,-1.122204463182560819e-04,7.779330529832412960e-05,1.528180943065730890e-04,8.957484151818076109e-05,7.879052142148717719e-06,5.088102875547857848e-05,-1.510972890657120681e-05,-1.004443462380010411e-04,4.877420558575937173e-05,-1.010367484745981905e-04,1.127437018344725790e-04,-7.170044774235035171e-05,3.351599753092032665e-05,9.837124845345445907e-06,-2.307310891038963233e-05,8.168626845170706165e-05,-2.656027539236141470e-05,5.071803823193915783e-06,-2.800027133833826539e-05,4.326257833913989097e-05,-5.851265889331289436e-05,3.340672948425036141e-05,-5.249676820829745098e-05,-2.973315841354272197e-05,8.560984116152040133e-05,-1.080730874327221342e-04,-3.942718948900608374e-05,8.778252456844214482e-05,-1.293357120293052040e-05,-3.833365233822194715e-05,-7.522772354654710390e-06,-2.636482210469471790e-05,-4.018152098469892464e-05,-9.697850208088692212e-05,1.286767328145096078e-06,-1.854964018619881992e-05,-1.291981473715434713e-05,-5.966296245783241824e-05,-1.062977243647565337e-04,1.626081044216107411e-05,-5.929670467697174558e-05,8.293188631225142471e-05,-7.316851232475113300e-05,-2.790119491707468022e-06,-6.307922856020062079e-06,3.357561455103897366e-05,-1.596208752949835607e-05,-6.075838634367700057e-06,7.043888988249887137e-05,-1.469504078862524167e-05,-2.818540522092038880e-05,3.401165484503308804e-05,-4.800411374568581318e-05,3.935375501603658962e-05,-8.180096257030627138e-06,-1.296592133838470366e-05,1.481401340661104009e-04,-9.445885765748167839e-05,6.027539073465439079e-05,3.769460572882814785e-05,1.850363051017041296e-05,-1.159020347098239798e-04,-7.889507230936637628e-05,-1.178397106565760475e-05,-9.983705905099126251e-08,-5.954730058337403875e-05,-3.413539005957402131e-06,-6.865926415046755271e-05,3.709468543998971411e-05,-7.588399192413499127e-06,-1.536688297112978022e-05,-3.808374143896630862e-05,-2.625288096203128348e-06,1.222093853967291632e-05,7.857654195528373869e-05,-5.675064907201593797e-06,1.371212021843679185e-05,-1.943548384657093145e-04,5.797975127691184447e-05,-8.871667655721739024e-05,-5.784262506501510061e-05,1.710310249552252874e-05,-6.761448055125434092e-05,1.511015060372774216e-05,8.085177722854073885e-05,3.341947040597873647e-05,7.067473464681386312e-06,6.736711208247442610e-05
-7.446882315233555234e-05,1.439294119587248341e-04,-3.171510996828352603e-06,5.920801879691501288e-05,-5.623204897621903538e-05,-3.231851210509229102e-05,1.152309031308126002e-04,-8.179478037041589369e-05,-7.231072284065036314e-05,2.961278355914218191e-05,1.594741868139327296e-04,-3.812314126922535629e-05,5.048740810636350167e-05,-1.815890920702080511e-04,-2.892692708832925608e-05,-6.078347267155331803e-06,-1.011160429200892582e-05,-8.083893138915899544e-05,5.328731072186558885e-05,-8.578045253540439474e-05,-7.830338246072014328e-05,3.420351505751425008e-06,-2.801623545924783373e-05,1.838713440896719590e-04,5.008821479474123028e-05,4.888135463039676638e-05,-7.099356421717398821e-05,2.528913895698080752e-05,-7.566801080551515666e-06,-7.393110266313917362e-05,2.490428766534286219e-06,-1.829150365113734123e-05,-9.939629023030809745e-05,8.408865849686954910e-06,3.778583462538027428e-05,5.457298425695567467e-05,5.277683457855011229e-05,-2.655474902891824600e-05,4.596282453333886797e-05,-2.240092865465793208e-05,-1.042554801278077208e-04,-9.632541584717440046e-05,-1.069752344363401577e-04,1.728010637759198084e-04,6.614104545458496340e-05,-6.766968745265658698e-05,-1.614804510702828969e-05,2.183813369081269698e-06,-7.299274903051126246e-05,8.567650280756636952e-06,-1.131082207416162449e-05,-2.554886718305557843e-05,-7.849763458150885880e-05,-1.203405196493345184e-05,-1.699577665510941516e-05,-2.965907219984057769e-06,-2.008363450140854769e-05,1.058100017421179974e-04,-3.985634748804595259e-05,-3.849139797027353795e-05,-3.937304640703650891e-05,4.595294016623550259e-05,-5.222905359677590002e-05,6.612937855182052227e-05,-4.979705007781335378e-05,5.085615735862878805e-05,8.243696240344221260e-05,1.028586726565079376e-04,6.301473788436472449e-05,-1.523688629281385340e-05,8.476700807348464006e-05,-2.348735663654222860e-05,-7.657862786640327565e-06,3.938101341873681251e-05,-1.706061529576081672e-05,8.135129588905509323e-05,-8.000351316383787930e-05,-6.204276155922552590e-05,-9.480664513637143481e-05,-1.248199780464449382e-04,4.167003762566408526e-05,-2.130846289919093603e-05,-4.381932564336303901e-05,-5.671017802344893933e-05,3.120352207115759856e-05,1.804875721727203312e-05,9.731067364702866414e-05,-9.032584198306501614e-06,-3.205436194671787219e-05,-4.535173441958060409e-05,-2.469007467346505250e-05,2.636025119457177397e-05,-6.188398222615268407e-05,-1.065055602703840395e-04,-5.135074788519373111e-05,5.615891108725763308e-05,5.307581830631274175e-05,-2.843336484514881333e-05,2.338614041212086405e-05,7.503183117004624868e-05
3.670344453073418734e-05,2.706960654592351781e-05,5.872849779496699447e-06,5.830126539602429941e-05,5.801166645214416714e-06,-9.039239102110347432e-05,-9.703021629424485163e-06,4.704924875606467978e-05,-1.681692559816145357e-05,-1.155594191504957612e-04,9.040758663424411519e-05,1.217371068862488110e-04,-4.062030506999774062e-05,4.452651219409359593e-05,1.614088055135303929e-05,8.563922885974484657e-05,-2.092994516435639003e-05,-1.269390108300397311e-04,-4.281734232224399715e-05,4.258646671967982239e-06,4.281581436716774113e-07,2.186131408590983406e-05,-1.686661552562018333e-07,4.042203002165878389e-05,-3.575637310212945419e-05,-4.442976365710077575e-05,-1.644577674818258482e-05,-6.438022561587709934e-05,-8.185020945532099114e-05,-7.596576011750973213e-06,5.735271797623024280e-05,-5.063219291881195335e-05,3.373074785791667081e-05,-1.809898717059044856e-05,-5.366410167440321055e-05,-6.172349071697681038e-05,-6.076356804190736290e-05,8.160226294719210541e-05,-6.185092562433332436e-05,-9.777051861755919697e-05,-3.844771016882342612e-05,5.431289763135808919e-05,6.906816371667899069e-05,-1.328608325121670311e-04,-5.106358152489998144e-06,2.911996455037047296e-05,3.140520606030497674e-05,-5.100392237500329332e-05,6.934686432452973508e-06,7.678946072468519546e-05,6.964081759098508448e-05,-5.555897379875510567e-05,2.995951360767674286e-05,-1.658483178514893932e-05,6.197420155790482003e-05,1.614833317468704788e-04,5.153303989023495075e-05,-3.039948698506190432e-06,-3.463259895406663825e-05,-7.018763141201731371e-05,-1.141578463361140634e-04,-5.069843277501676597e-05,1.178307710489509395e-04,-7.541851961540070354e-05,-1.240499551507678709e-06,-8.778099657232118320e-05,9.904446582586152244e-05,-4.619290185610907358e-05,1.166212025464900141e-05,4.336638109507154050e-05,-8.865987718755603732e-05,4.794246529166881049e-05,-1.586679782912708044e-04,4.319951269215183087e-06,-2.307949865366365280e-05,-4.507472309378320350e-05,-1.813076869149213104e-04,-6.605995509008938545e-05,1.752566985675283918e-05,1.174912614836918129e-04,1.399075417644588838e-04,-7.459126486072896185e-05,1.324056186023018871e-04,-7.562097134999483427e-05,-9.665173986289507741e-05,-7.104205345390776646e-07,1.136428188099954472e-05,-7.643422637806807237e-05,-6.952608184693832318e-05,4.364559487822261595e-05,6.705424379275053940e-05,7.706740969465649533e-05,4.047134055097548704e-05,2.866990278394364994e-05,9.515898788649694334e-05,1.349202010430218052e-05,1.006247074504030729e-04,6.725984684683859911e-05,-9.201599360174684799e-06,1.249771130977231283e-04
-8.920919392901463751e-06,-4.841669253689765264e-05,-1.055260139401953986e-04,-5.375689020101592736e-05,-6.202132307594176704e-05,-1.910256712218943026e-06,-2.941106731377629113e-05,-9.639636035438371947e-05,6.847966747725173968e-05,2.376328476288437055e-05,6.936518416429234761e-05,6.451910711124046033e-05,7.413226900519945438e-06,1.105037686247742156e-04,-5.097680395629948367e-05,-6.740787212950968312e-05,-4.704770943261157271e-05,-5.933349955146497546e-05,-9.411537887986692245e-05,-1.536661772895389072e-05,3.113124744260667139e-05,-1.179695112259386656e-04,2.158506135260836512e-05,-5.585780978881973758e-05,7.003784093517520753e-05,-2.987129930879939689e-05,8.139612978871150757e-05,-1.469972278649503536e-04,6.983750100798743208e-05,-1.158428207697585478e-05,-5.253591772356891606e-05,6.450630299109733567e-05,7.793631825045481886e-05,-1.734827235506958436e-06,1.571203132440361920e-04,-1.383684132760314124e-04,7.266940625237792095e-05,-2.772904849883641828e-05,-8.958658289253483376e-07,2.937071192318445838e-05,-7.027347001086420915e-05,3.046082548041544416e-05,1.704087357894956689e-04,-2.123476303753337921e-04,-1.282566900185452111e-05,7.205085332921408285e-05,1.375456258885384374e-04,-2.379816933955958820e-06,2.671825089045539795e-05,-7.065446578295522512e-06,-5.247086015441260868e-06,-1.138764733371955485e-04,4.208997672459757332e-05,1.312965503825426532e-05,-6.868143369546933692e-05,-1.133273377226048944e-04,-3.084515135040973759e-05,6.247431220323609467e-05,4.514012679714370563e-05,-4.212090320546045205e-05,9.740116723215513732e-05,-3.301718228948012033e-05,5.519734649213745199e-05,-3.608361695099040372e-05,1.269832557451025419e-05,4.051354400731097650e-05,7.515137604075632636e-05,-7.462333718763143381e-05,1.129687100652906163e-04,-5.459570688342856335e-05,5.132754214612771272e-05,-2.537890734950996942e-05,-5.511801294647295776e-05,-3.783408139233730488e-05,-8.542095548854912674e-05,-9.722030336763453856e-06,-4.303378052319228848e-05,5.673154573552039767e-06,-4.662682599937654647e-05,-1.927484885979755739e-04,4.517268208743761646e-06,8.600483243871252369e-05,-4.972259142070725089e-05,-6.180530898363978962e-05,1.086262835325225977e-05,5.119219357430216359e-05,-9.234062537754476996e-06,3.985641998873440910e-05,2.759073843813874638e-05,4.066336958134314305e-05,1.918900633477961461e-04,1.155374832630848519e-04,6.118119322423486660e-05,-9.168584145777924205e-05,-1.794374448828875719e-05,-7.570764721278865941e-06,9.636120134362510293e-05,5.752832719831857167e-05,8.684709936584410217e-05,-3.786966577762908542e-05
