1.191963378739933355e-01,-4.741179342387544793e-01,-2.820553220759515201e-01,-3.470991717690438128e-01,2.091030485328101984e-01,-1.133265245594918674e-01,4.550801062652554685e-01,1.784857869159418020e-01,1.869297056537199686e-01,6.806226270409730661e-02
-2.130890901837947660e-01,1.287652688505352139e-01,4.547665970517314471e-02,1.613908082105989239e-01,-1.173235795207107357e-01,-7.558744656494986724e-02,1.611861232855400228e-01,2.087954158587000120e-01,2.077111266492474018e-01,-5.076577565686252180e-01
-1.816736812582789018e-01,6.300251714174432034e-03,2.856391939779823752e-01,7.519693767221730107e-01,-6.674908660326884791e-01,-2.123346091126833701e-01,-2.821788146143938136e-01,5.069795231920412037e-01,-8.492090780876095091e-02,-1.225378244919112930e-01
-3.932746754138581324e-01,1.848641452995842815e-01,4.021828275417024812e-01,-9.435287982280993191e-02,-2.005180897052303013e-01,3.501447638543964125e-01,-4.960867718171680860e-03,3.888780097201902097e-02,-1.800593985265613178e-02,-2.646551509342663921e-01
-8.078843403024814351e-02,1.584274586690162176e-02,2.591542612518050667e-02,-6.013866478116502989e-01,6.028571889366725056e-01,-2.528056531121312123e-01,-3.386909337567481915e-01,2.673986883508565615e-01,-8.649434222309648757e-02,4.479857495066665862e-01
2.469459045047371071e-01,-2.785472041716457459e-01,-4.217608654325959994e-01,4.683443248800895353e-01,-2.665326870894774158e-01,7.969907641109241769e-02,2.842869174111241071e-01,2.871119961111155694e-02,-3.223318806956300686e-01,1.811127498792289292e-01
-5.754089363270286084e-01,-2.784114642362027214e-01,1.870570647845741785e-01,2.812340396075173055e-01,3.133341755889010316e-01,-2.684332603337865469e-02,2.218928407362939226e-01,-4.147501159841113783e-01,-5.250794352886168498e-02,3.444738479233317996e-01
-1.775101938921929690e-01,3.187653929586175550e-01,1.647438739651685691e-01,-7.457319919369567729e-02,9.746762185601325068e-02,-2.878926160170902637e-01,3.112492762885643235e-02,5.061439962998519615e-01,2.238375601926518299e-01,-8.023925763050919757e-01
-3.498294532330301632e-01,-2.695594900760305834e-01,-2.330255710057111407e-01,-2.431279995887294654e-01,4.226857439049575005e-01,4.597608089555781374e-01,-2.223623038563847243e-01,-3.284926577488502808e-01,6.615920482889235954e-01,1.022251020687416495e-01
2.804573862717553157e-01,-3.488677356999516505e-02,2.540278929535564889e-01,6.379966996075116248e-02,-2.206291300017955148e-01,1.673365817177328851e-02,3.030493275076899806e-01,-1.702163883449852866e-01,-3.379832467066358759e-01,-1.544936317951781934e-01
2.440264392942606830e-01,-1.303853431058015766e-01,-1.940068730609308956e-01,-4.594739584711891589e-01,-2.601957972632102933e-01,2.123302931706526342e-01,3.584241911736918418e-01,-2.633586861888291275e-01,-1.795903109876030579e-02,5.106176228583151344e-01
7.414518628327801397e-02,2.120519425366331201e-01,2.879509605940716033e-01,2.318851579426950416e-01,3.745591861620201080e-01,-9.066189345120898579e-01,-4.708117250497370621e-01,1.675032751900230599e-01,-9.223083406841982301e-02,1.218230603938387918e-01
9.434664134655999790e-02,1.290064553253568724e-01,1.440369958892447622e-01,-3.517357578610687541e-01,5.518314518276615233e-02,-2.319411626786235803e-02,3.740046165727961003e-01,6.452559697428352989e-03,3.870668796593703109e-01,-8.151955261721512969e-01
2.259475646274657912e-01,-1.969786060752259926e-01,6.881011929819630391e-02,2.019124257110079326e-02,5.869420463586683123e-01,-8.807846323592082027e-02,1.255478986292098975e-01,-3.196131302041236300e-01,-6.301534837301154823e-01,2.070724948371817642e-01
1.268864767646763203e-01,3.963290203255654953e-01,4.546016876125621442e-01,3.427045605802032102e-01,-3.804863410795316508e-02,-1.043015610509509195e+00,-5.569973256840237141e-01,1.320922215989487891e-01,-8.926216277249926501e-02,2.749999628060557089e-01
-1.840781812045466648e-01,-1.936216929214467641e-01,-4.181086454089010251e-01,3.771410953832067814e-01,6.817194618542236906e-02,1.902851032110510210e-01,-1.042691638737926196e-01,1.425719435609299202e-01,2.760628114379337639e-01,-1.542207378840586007e-01
-6.949397115166544570e-01,-4.048793485221034542e-03,-9.067217653265018107e-02,4.256967746904665728e-01,2.042296415585779790e-01,4.235039699652496936e-01,-4.788804256373455637e-01,-5.124194275191079617e-01,4.229393442769046052e-01,3.045860971753203694e-01
1.603093727842201319e-02,3.619501617781782921e-01,-1.345955028759932559e-01,-3.370003547471751570e-01,5.735613960162950775e-01,2.303376147161692866e-01,2.536604800877973950e-02,-9.211209020636293432e-02,-1.974647970711090883e-01,-4.458608889375910156e-01
4.208980685585082815e-02,3.603029272254338888e-01,-2.077419795477388198e-01,1.070151612728633406e-01,3.554935300375179907e-01,-1.746084059824755397e-01,1.183415018423527726e-01,3.236492959055875529e-02,-2.799938548135683658e-01,-3.532660899824163758e-01
3.226281612565038981e-01,1.177790334537766673e-02,3.818876908722403929e-01,3.729903672477264398e-01,-6.798198401720118023e-01,-6.231172091198098340e-01,-1.732394150415954848e-01,1.943281848035325124e-02,-3.859521415557080198e-02,4.059940414614806592e-01
2.213561774141498822e-02,5.373716478805434793e-01,4.085270599104005584e-01,-6.357144677799361210e-01,8.883789569752355980e-04,-4.753021807674088356e-02,-1.922774997607858138e-01,2.464747551953191118e-01,-4.945833743013066108e-01,1.547160765662654869e-01
-3.783682174858987723e-02,-1.005250967216306246e-01,-1.015837328041467764e-02,3.384933046657302436e-01,-1.666647518049179932e-01,2.198327563845263732e-01,-7.382492653725193643e-02,-1.848468331923178443e-01,-2.294771528339119571e-01,2.447341234853041281e-01
-7.241374359321371690e-02,-4.406728352878738070e-02,-3.407653887097795292e-02,-2.043133530484445570e-01,-1.755298185131141941e-01,5.220715799560957660e-01,-4.777682286212946161e-02,6.988979410514120083e-01,-2.440759100289719985e-01,-3.991307037847793282e-01
-3.433329507961858235e-02,-9.803834751452461527e-02,1.028296149816482624e-01,3.651322918957382313e-02,6.151013260245456749e-02,7.100626693646527876e-02,7.347377405050793675e-02,-2.222696760495196100e-01,1.008799855341780197e-02,-9.702412205140651747e-04
2.601731858769700256e-01,-3.218655940538169835e-01,-4.168605895163612907e-02,-1.405708562037238582e-02,-2.017787340604418854e-03,7.984556990639399277e-02,-3.186697242913396622e-01,1.032281242762645990e-01,2.261114703086899713e-01,2.878020733985835189e-02
2.123002102186488937e-01,-1.422114544379771972e-01,9.295425592551048721e-02,6.064200463280329523e-02,-5.773156883352885682e-01,3.039648079392472946e-01,3.399410275954883875e-01,-3.116088470898472629e-01,5.982793875531817324e-02,-3.848121062507563195e-02
8.698538500377635263e-02,7.558599749708140580e-02,-1.456812375901480050e-01,2.036476466771045268e-01,3.444064985872647422e-01,-1.478352310870506003e-01,2.580458033894982295e-01,4.629032197781914881e-01,-3.850666976930952612e-01,-7.529967678164899425e-01
2.466936446987575138e-01,-8.768432961089858355e-03,2.090348642489402442e-01,2.115638846198345802e-01,-7.357517251842773942e-02,3.539098225080989923e-01,-1.937845783025816115e-01,-1.836130571555271429e-01,-6.228942924947031834e-01,6.185763136060899725e-02
1.038963399195047405e-01,1.400861437456145941e-01,2.049342202234621657e-01,1.604782476255332824e-01,-4.995117706494934251e-01,2.900962344842775154e-01,1.691218607049073050e-02,-4.579349246698265485e-01,1.101616734872089970e-01,-6.914083993244703186e-02
-2.900861313285473322e-02,4.981539031931708217e-01,-3.805997458433011404e-01,-4.383243445163046981e-01,-1.117180147422960901e-01,2.365427855252812128e-01,3.657602679498937470e-01,-1.625634862640996103e-01,-1.805673975369203044e-01,2.019588989849993577e-01
-2.608199626305964802e-01,7.293295560769034180e-01,-3.935501133140454355e-01,-9.274064643869443791e-02,7.960287705749037601e-02,1.204585387932629037e-01,-1.863652882044466164e-01,2.813237968735956551e-01,-4.072791291295988492e-01,1.300182590280832551e-01
-1.521720855437107625e-02,5.675105390826518104e-02,-5.543342404017367019e-03,-5.129926659211746232e-02,-3.477825383329077868e-02,1.671994763413850449e-02,7.191543498399394566e-03,-1.796353599930859343e-02,6.954290478585380651e-03,3.730057992623962010e-02
-1.220425541227778132e-01,-1.155134554295306343e-01,5.385681343218253758e-01,1.160167948888997241e-01,-3.451922043555314956e-01,1.381514957061012183e-01,-2.568701030998448154e-01,5.698758066123418287e-01,-2.953223800315956105e-01,-2.278304947909039480e-01
-3.222594082952410233e-01,-8.232030118748684400e-02,-3.624196102352804094e-01,3.719288203598127007e-02,-5.533606125172578771e-01,8.471590352142489566e-01,3.523262375732981178e-01,3.307751346723443731e-01,-1.709176949895940822e-01,-7.611067064005451466e-02
2.803594466395920581e-01,2.107362463763825522e-01,3.440701143584681265e-01,-2.266766897189469859e-02,-8.176937979501838760e-02,1.210905059760458563e-01,-3.166119619677638108e-01,1.703523795669698027e-01,-3.901205966162806793e-01,-3.154829298096710199e-01
1.185922786452023592e-01,-1.023796614341543204e-01,1.782912827213684326e-01,2.926840542924949440e-02,-6.755212196968768401e-02,-3.407510785218498955e-02,-2.705089826121753194e-01,3.997109256429995372e-01,1.018631642558403688e-01,-3.532549812636812114e-01
-1.751641523375046250e-01,-4.341858434728900762e-01,-1.093371165703353916e-02,3.058932065000066758e-01,2.169713379435726508e-01,1.919712479991693699e-01,-7.741700045681972897e-01,3.861639468216110926e-01,-1.852138656550811335e-01,4.785998292483719663e-01
1.853488580060258517e-01,2.100528776140431902e-02,-1.067841532636456120e-01,1.736922854668677962e-03,-1.859927181482975145e-01,6.287588290465057073e-02,1.359846731074468573e-01,3.618335896466848972e-02,-5.744139960964587260e-02,-9.312611783723762082e-02
-5.986136116648192729e-02,-1.213715108019505495e-01,2.589945684605123866e-01,2.269725788773679920e-01,-3.484365511028469919e-01,-4.765323734938004541e-01,5.351599822741858609e-02,4.417989159778002994e-01,-2.774993806024183551e-01,3.025455423063986293e-01
5.210089192229534760e-02,4.321803855688374774e-01,-7.599962936065543517e-02,2.532658164045896165e-01,3.541981926633935296e-01,-1.861204911290899044e-01,2.984238805742684963e-01,3.077728423097329151e-04,-5.774523590099756021e-01,-5.510872975688503317e-01
1.353808145721794032e-01,-7.240535098203279563e-02,-5.770696401595510477e-02,4.518218772836738242e-03,-3.971090779545213140e-02,-4.577868905613628053e-02,-4.347407570980133668e-02,-6.172774803034658531e-02,1.812948463888251760e-01,-5.185947114796146326e-04
-1.004789507040135532e-01,5.409952268226937422e-01,-1.625980425591667944e-01,4.041309435981029763e-01,5.837879508462777700e-01,-6.247995576311711208e-01,-1.316749306009769478e-02,2.524834571430332672e-02,-2.991148772119557875e-01,-3.539370798164186427e-01
4.542246787983466594e-01,2.206609135495606402e-02,-6.326774017689031915e-01,-5.083174383557175630e-02,1.289930092082460789e-01,9.609127828373904834e-02,3.350363632042322459e-01,2.574510185516489247e-01,-2.672866994694525489e-01,-3.435273163273075969e-01
1.967620662909450036e-01,-4.720327745800902419e-01,-3.406175643632071148e-01,-1.840117258174253645e-01,1.049413450134162595e-01,-3.844022332698076444e-02,-1.540124413763587496e-01,2.348510609759284565e-02,5.338070239182104437e-01,3.299369144954998889e-01
-5.693916906175058856e-03,1.498465756636604140e-01,6.514203541908597517e-02,2.091483609038558289e-01,8.327468874458567039e-02,-2.744891560236837336e-01,-1.134878740575499464e-02,-8.712558448630636568e-03,-1.282321316193489324e-01,-7.912893483275298956e-02
3.049570014803284698e-02,-5.329670005886733702e-02,-4.845492013967882539e-01,6.470997814244430768e-02,5.751257495664109654e-03,2.606049298671203607e-01,7.535362412499921336e-02,-3.230455883786060439e-02,1.288695553783973380e-01,4.241448681774578726e-03
-2.683958343436828597e-01,-1.911646836941489069e-01,-6.453490413579462959e-02,-1.409532778060148261e-01,-4.227528374637232189e-01,6.117606603205523186e-01,3.720497686837281187e-02,4.536314539816709290e-01,-2.531363062800215044e-02,1.065407159187361889e-02
-2.570435500596558454e-01,3.292059865906292182e-01,-2.971212811041235580e-01,8.741505147695856348e-02,1.563493731321865809e-01,-4.056210195809483582e-02,-2.786000595610930164e-01,-4.878681453588055161e-01,4.140366137305854233e-01,3.743977921884776849e-01
-2.570431218669420592e-01,8.740804814854144511e-02,-3.561641005615174271e-01,7.632347404355978027e-01,1.362801729006360429e-01,6.685752012807071321e-01,-3.939618255839827943e-01,-3.033153392002881921e-01,-8.383054319084798367e-01,4.938581874829542917e-01
1.163204779059135580e-01,-1.462042246859033418e-02,-4.696076049102803490e-02,1.528115751627255048e-01,-1.561696685289813702e-01,-4.829089161748717496e-02,-1.533297155862848628e-02,-1.524199243724620734e-01,1.367543329387826447e-02,1.509283211282267390e-01
4.910722442442467389e-02,-1.487743263798851356e-01,-8.065387365783781570e-01,5.265490302032505010e-02,1.375110567249344939e-01,2.556246449493940753e-01,5.463754921607830162e-02,5.887289584130178666e-02,1.470831154584733846e-01,1.999971140860740959e-01
1.869454656060249575e-01,-1.276836333058506134e-01,4.281022057086287247e-01,-3.014867355445586816e-01,4.869068523112001640e-02,-9.744022269424744420e-02,4.418537499465452489e-02,-4.016532748595530999e-01,2.207082219117131039e-01,-3.326758484403861396e-04
1.279217578026189683e-01,1.585552125641955246e-01,1.762272091321848422e-01,-4.476025619897951169e-02,-3.491041576545118180e-02,-5.225075541079746361e-04,1.060773391353035250e-01,-1.785855695882223870e-01,-7.869153422332180181e-01,4.769626457516719098e-01
1.686755035777549039e-01,-8.671107232989523628e-02,2.272257013306612505e-01,1.510757345952478681e-01,-1.568000279792829132e-01,-3.733370353621687926e-02,-2.242533100632841392e-01,4.100754769757121720e-01,-5.690423795871740048e-02,-3.954240950193548820e-01
-3.673909758439402595e-01,-1.938806296399938900e-01,-2.758308869002958422e-02,7.038947889959580317e-01,6.198060739117400991e-02,5.340367882714632808e-01,-3.832048858922145196e-01,-2.556164269214097548e-02,-4.616473136819000400e-01,1.592260952935255214e-01
-8.679627769861221476e-02,-1.122658672658620876e-01,3.455301616361595302e-02,-2.959356754169800707e-02,1.130970998475744199e-01,-7.875270848862730988e-02,1.525288035330778225e-01,-2.195240763882302659e-01,2.812639259532129787e-01,-5.464799657643950453e-02
-2.345367736016861493e-01,5.005155556802400041e-02,-3.811272825317571500e-01,-6.460405428773645722e-03,2.450227639683699998e-01,1.761215039047255015e-01,-4.101232969125311323e-01,1.496461054622392206e-01,2.391535771934688304e-01,1.723091743178142010e-01
-1.268857946046963447e-01,2.094415242604223404e-01,3.068527944313465539e-01,-2.794596083705763734e-01,-1.422112307360283712e-01,-2.515834039922861809e-01,-6.060905556138651562e-02,1.843258533507956265e-01,2.131471163810623459e-01,-5.300502085775020411e-02
-1.837340998071403109e-01,-3.066119644285600354e-01,5.451447089037818605e-01,-1.472279210650126735e-01,-5.364990619443098518e-01,2.673304488949478086e-02,8.906858643481517790e-01,1.638229837985836768e-01,-8.802069208499786745e-02,-3.644897802579002977e-01
-1.398932485919048181e-02,-7.484485631352801038e-02,-1.065369052809751402e-03,8.045695747095446548e-03,1.823527499641379168e-01,-2.549536453362425542e-02,1.989112555641691857e-02,5.856022415184932578e-02,1.178175757467188195e-01,-2.713895067347671386e-01
-3.662051597385458379e-01,4.389658450651134913e-02,5.839420717254860671e-01,2.350536664488275251e-01,-1.318681980069960902e-01,2.112055602428364043e-01,-2.531242212589828733e-01,4.389787597898087701e-01,-5.040566082180686358e-02,-7.116629428347932551e-01
-2.545682959052506522e-01,-2.996381227879485465e-01,1.895786336343234513e-02,9.777533740617094793e-02,2.800221859711503614e-01,-1.674449178336766264e-02,2.149095148329578930e-01,-2.089187662672222501e-01,2.786870682000284760e-01,-1.104948808869875149e-01
-2.796661027737092770e-02,6.159607645179892010e-01,-2.221041295876139132e-01,-2.328961567771040131e-01,-1.299485574360631154e-02,1.621491473499318547e-01,-2.107460094120768290e-01,1.668659577705858821e-01,-3.790217748744912352e-01,1.407197316164804923e-01
1.273277018518212678e-01,-1.781703423386247218e-03,8.963913441746157451e-02,-3.165103440199232288e-02,-1.553427079945852163e-01,-8.504370289050838805e-02,2.903605374817082030e-01,-2.516379294376085984e-01,1.549374659303805468e-01,-1.368617181223213686e-01
6.029099563889607494e-02,-4.027616650798142572e-01,8.578882517994197709e-02,5.084729179484120953e-01,-2.503931072913437861e-01,2.429151367293697628e-01,-1.347745154592649985e-01,-3.560872913464146472e-01,2.303170549856500271e-01,1.630727815686690632e-02
-3.278288421398705722e-03,2.836702615902711999e-01,1.196478309707693817e-02,-2.630145556936833162e-01,-1.293182712271096213e-01,1.646695376761534713e-01,4.807806435317043409e-02,4.221718713969230818e-01,-3.551063897532840685e-01,-1.794664070362438912e-01
-1.605755490538483821e-01,1.043340473220674275e-01,-2.326444138635843928e-01,4.086813887464913475e-01,-9.280106706927994387e-02,-1.116277017371945374e-01,-3.893177248630868559e-01,1.196875889259053222e-01,2.212924847631303760e-01,1.333919631620966162e-01
2.710046754102719002e-01,-2.366107517953676131e-01,-5.706376906995065668e-02,-5.814328856732775552e-01,-2.811258344397159561e-02,9.917230717921619865e-02,4.923165437905613895e-01,-1.735430260860198470e-01,3.215168189091184292e-01,-1.075114467960193859e-01
3.246673949909254647e-02,-6.332252648821189156e-02,-2.144797235290189508e-01,2.486467660908900923e-01,-6.337795969338071156e-02,-2.049417328882269518e-01,1.076916348600992224e-01,2.119621480890222509e-01,-6.487813392260151357e-02,1.047115460169997271e-02
1.556644126253421134e-01,7.608133907300293486e-02,6.199853408878926164e-02,-2.920081308664234099e-01,4.742667059096261628e-01,6.911188072589745379e-02,-1.680212518207528094e-01,2.418702139123113104e-01,-1.035611932633240945e-01,-5.156722034633589580e-01
3.184320224347553241e-01,1.801728918427400461e-01,-1.317384793117621633e-01,-7.068862979551014669e-02,-9.670255981546543866e-02,3.728541172820845073e-01,1.301434819650588715e-01,2.031242228453492005e-01,-5.789228562115228405e-01,-3.263774036138658574e-01
2.914053661063775724e-01,1.030781287323125767e-01,2.169165296825459679e-02,-4.685751491869814545e-01,1.360217478238017474e-01,-4.930512754611421355e-01,1.073855271006185774e-01,8.789714246928716224e-02,-3.016008665694124846e-01,5.157793407590686163e-01
2.461253133418604133e-01,-3.283494257772000269e-02,1.529762208622549025e-01,4.751845464882460852e-03,-1.600027153436748284e-01,6.181263569656821055e-03,1.284195211877276754e-01,-4.079094373785496774e-01,2.631610249078715769e-01,-2.012285417986016400e-01
-2.648186756956555921e-01,2.120514934099483328e-01,3.246873509322478757e-01,-4.939486566710843407e-01,-7.430661592489137823e-02,-3.198986375119145659e-02,3.172824029708463667e-01,-4.088422227626752337e-01,3.603704584885660672e-02,3.839926735781982736e-01
1.506685186114853706e-02,1.088479919724255097e-02,2.997597082454468431e-01,5.330590621655619810e-01,-5.054788006003562151e-01,-1.074519985477747352e-01,-2.953390443711748081e-01,3.050050245727820575e-01,-1.282270978972125108e-01,-1.273539522746154062e-01
4.478516931562028236e-01,-5.380442838733925925e-02,1.245390545948157346e-01,-3.194016225287265032e-01,-2.658611308650450922e-01,-2.067992907482160969e-01,-2.348111968792558624e-02,-5.081831815383514028e-02,4.939776923017296650e-01,-1.462861605259358488e-01
4.449019101932051856e-01,-2.462560062209882550e-01,3.103284835745952486e-01,-4.260623962948625887e-01,3.196591736224191349e-01,-2.834710406699757490e-01,1.713377229918926561e-02,3.563638343740925252e-01,-8.200890077448473869e-01,3.273521539761065080e-01
1.374592879215534025e-01,-2.726825134412965146e-01,8.909158532617897919e-01,-3.114809764457992722e-02,3.445070909437795703e-01,1.968612840706566447e-01,-2.431702288645047269e-02,-8.589499940876790807e-02,-4.377836680588975682e-01,-7.178990482189333555e-01
-1.825645629527996583e-01,1.870922389311919787e-01,-1.520528702655591369e-01,3.638173340809561923e-02,1.849666981485194317e-01,-1.854370656796665018e-01,-7.008463812848999414e-03,1.045067702102532581e-01,2.578669437341957749e-01,-2.436833572708242690e-01
-1.654440810181878330e-01,1.948792186012228700e-01,7.037830186261419263e-02,9.064127916712128030e-02,-1.311937970128575770e-01,5.388574879449711114e-02,1.062513724318734781e-01,-4.328937017761293471e-01,3.291657427622742826e-01,-1.156495413487626106e-01
1.470400800976982003e-01,-3.199035228112915297e-01,6.067458165014074645e-01,2.008079771509156675e-01,-7.564131498868102987e-01,1.130735517225576470e-01,-5.325958537624952971e-01,1.957460035272568510e-01,9.612806152570102514e-02,2.495551285354261906e-01
-2.112458294212538612e-01,6.679904921613970259e-02,2.529292838110899777e-01,1.090119772516243701e-01,-1.434509657151829543e-01,3.247683804900309279e-01,-3.871704397106675577e-01,-2.876102911831475706e-01,-1.198346995958144562e-01,3.959690384804279706e-01
-2.125049254244461977e-02,-7.494992421721201337e-02,2.674015628007365697e-01,6.005725585329872995e-01,-1.463461931306979380e-01,-2.264206103617749377e-01,-9.354916913923323751e-02,4.577214023182704650e-01,-3.291950825745779685e-01,-4.338792043307205248e-01
-3.638826069888923542e-01,-1.634592715438645261e-01,3.472186573051753294e-02,6.634365192410727197e-01,-1.145126806235210321e-01,-6.925233998290184489e-01,2.451018690517192677e-01,9.275859739045805297e-02,6.487121178891899764e-02,2.334139258459062560e-01
3.424256669342496534e-02,-2.624271677221178822e-01,2.035203774128321874e-01,-3.323979221128885442e-01,1.835923086495137857e-01,4.070906817699445623e-01,5.317804187519870052e-02,-4.180182089750919538e-01,1.562019675921948458e-01,-2.499616923179588668e-02
